#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1655935345 455279601 437768010 5810093 0 5552323 5077849 1272 23144 91947.27 93440.11 2821.10 3307.38
1655935356 455279642 437768012 5810093 0 5554922 5080002 1272 23156 91767.57 91502.16 3001.81 5244.91
1655935366 455279828 437768016 5810093 0 5558131 5080276 1273 23156 91641.29 91420.06 3127.56 5326.99
1655935376 455280196 437768016 5810093 0 5558314 5083641 1273 23156 91671.37 91267.46 3098.58 5479.01
1655935386 455281276 437768016 5810093 0 5558668 5083930 1273 23156 91515.39 91218.91 3252.97 5527.56
1655935396 455281577 437768016 5810093 0 5559045 5084012 1273 23156 91539.41 91187.56 3229.45 5558.91
1655935406 455281996 437768018 5810093 0 5559571 5084323 1273 23156 91712.53 91404.02 3055.41 5342.45
1655935417 455282142 437768018 5810093 0 5559643 5084361 1273 23156 91713.80 91401.40 3056.08 5345.61
1655935427 455282279 437768018 5810093 0 5559721 5084547 1273 23156 91706.99 91335.26 3061.86 5410.81
1655935437 455282380 437768018 5810093 0 5559824 5084622 1273 23156 91620.61 91421.02 3148.24 5326.73
1655935447 455282380 437768018 5810093 0 5559877 5084697 1273 23156 91818.96 91499.45 2950.48 5247.02
1655935457 455282380 437768018 5810093 0 5559940 5084732 1273 23156 91828.02 91505.45 2940.96 5241.01
1655935467 455282380 437768018 5810093 0 5559993 5084766 1273 23156 91825.93 91505.81 2942.97 5240.75
1655935477 455282380 437768018 5810093 0 5560029 5084818 1273 23156 91828.52 91506.39 2940.33 5240.19
1655935488 455282380 437768018 5810093 0 5560064 5084870 1273 23156 91828.66 91506.14 2940.20 5240.44
1655935498 455282380 437768018 5810093 0 5560099 5084922 1273 23156 91828.67 91505.62 2939.70 5240.45
1655935508 455282380 437768018 5810093 0 5560138 5084972 1273 23156 91829.75 91506.05 2939.61 5240.54
1655935518 455282380 437768018 5810093 0 5560175 5085022 1273 23156 91829.40 91505.88 2939.58 5240.60
1655935528 455282380 437768018 5810093 0 5560228 5085057 1273 23156 91830.15 91506.64 2939.20 5239.99
1655935538 455282380 437768018 5810093 0 5560266 5085108 1273 23156 91830.23 91506.80 2938.63 5241.29
1655935549 455282380 437768018 5810093 0 5560306 5085155 1273 23156 91830.05 91505.84 2938.44 5240.70
1655935559 455282380 437768018 5810093 0 5560357 5085189 1273 23156 91828.57 91505.01 2940.45 5241.05
1655935569 455282380 437768018 5810093 0 5560411 5085224 1273 23156 91829.16 91505.64 2940.23 5240.42
1655935579 455282380 437768018 5810093 0 5560447 5085275 1273 23156 91828.51 91505.71 2939.36 5240.88
1655935589 455282380 437768018 5810093 0 5560484 5085327 1273 23156 91828.97 91505.94 2940.43 5240.69
1655935599 455282380 437768018 5810093 0 5560522 5085377 1273 23156 91828.41 91505.73 2940.01 5240.26
1655935609 455282380 437768018 5810093 0 5560571 5085414 1273 23156 91829.29 91507.23 2939.56 5240.37
1655935620 455282380 437768018 5810093 0 5560610 5085465 1273 23156 91829.15 91506.02 2939.71 5240.57
1655935630 455282380 437768018 5810093 0 5560648 5085516 1273 23156 91828.86 91505.02 2940.00 5240.56
1655935640 455282380 437768018 5810093 0 5560687 5085564 1273 23156 91829.42 91507.11 2939.60 5239.86
1655935650 455282380 437768018 5810093 0 5560738 5085599 1273 23156 91828.72 91506.18 2940.65 5240.39
1655935660 455282380 437768018 5810093 0 5560776 5085650 1273 23156 91829.97 91506.93 2939.49 5240.19
1655935670 455282380 437768018 5810093 0 5560812 5085702 1273 23156 91828.93 91505.29 2940.45 5241.29
1655935680 455282380 437768018 5810093 0 5560852 5085751 1273 23156 91829.15 91504.61 2939.70 5241.48
1655935691 455282380 437768018 5810093 0 5560890 5085800 1273 23156 91830.11 91505.70 2938.87 5241.26
1655935705 455282380 437768018 5810093 0 5560942 5085835 1273 23156 91830.06 91505.91 2938.30 5240.66
1655935715 455282380 437768018 5810093 0 5560981 5085886 1273 23156 91829.71 91505.61 2939.25 5240.95
1655935725 455282380 437768018 5810093 0 5561018 5085936 1273 23156 91829.79 91504.99 2938.57 5241.62
1655935736 455282380 437768018 5810093 0 5561056 5085987 1273 23156 91830.39 91506.88 2938.96 5240.23
1655935746 455282380 437768018 5810093 0 5561094 5086037 1273 23156 91830.19 91506.26 2938.66 5239.83
1655935757 455282380 437768018 5810093 0 5561132 5086086 1273 23156 91830.62 91506.71 2937.86 5239.76
1655935767 455282380 437768018 5810093 0 5561184 5086120 1273 23156 91828.90 91507.18 2939.95 5239.38
1655935777 455282380 437768018 5810093 0 5561220 5086170 1273 23156 91829.42 91506.68 2940.02 5240.88
1655935792 455282380 437768018 5810093 0 5561258 5086220 1273 23156 91829.63 91506.05 2939.22 5240.53
1655935802 455282380 437768018 5810093 0 5561305 5086271 1273 23156 91829.30 91505.89 2938.66 5241.12
1655935813 455282380 437768018 5810093 0 5561356 5086308 1273 23156 91829.35 91507.43 2940.00 5240.17
1655935823 455282380 437768018 5810093 0 5561396 5086357 1273 23156 91828.45 91506.96 2939.54 5240.03
1655935833 455282380 437768018 5810093 0 5561450 5086390 1273 23156 91828.76 91507.18 2940.19 5239.28
1655935843 455282380 437768018 5810093 0 5561501 5086426 1273 23156 91827.18 91506.68 2941.68 5240.41
1655935853 455282380 437768018 5810093 0 5561541 5086474 1273 23156 91828.84 91507.77 2940.66 5238.69
1655935863 455282380 437768018 5810093 0 5561594 5086508 1273 23156 91828.09 91507.57 2940.89 5238.40
1655935874 455282380 437768018 5810093 0 5561647 5086544 1273 23156 91829.04 91507.92 2940.37 5238.17
1655935884 455282380 437768018 5810093 0 5561685 5086594 1273 23156 91827.60 91506.82 2941.26 5239.81
1655935894 455282380 437768018 5810093 0 5561722 5086644 1273 23156 91828.54 91505.34 2940.34 5241.25
1655935904 455282380 437768018 5810093 0 5561760 5086693 1273 23156 91828.12 91506.26 2940.77 5240.36
1655935914 455282380 437768018 5810093 0 5561798 5086743 1273 23156 91829.53 91506.62 2938.83 5239.42
1655935924 455282380 437768018 5810093 0 5561836 5086792 1273 23156 91828.91 91505.75 2940.44 5240.83
1655935934 455282380 437768018 5810093 0 5561871 5086845 1273 23156 91830.05 91504.33 2938.81 5243.17
1655935944 455282380 437768018 5810093 0 5561880 5086923 1273 23156 91829.84 91506.91 2939.14 5239.55
1655935955 455282380 437768018 5810093 0 5561934 5086956 1273 23156 91828.86 91507.04 2939.64 5239.42
1655935965 455282380 437768018 5810093 0 5561986 5086992 1273 23156 91828.45 91506.77 2940.95 5239.36
1655935975 455282380 437768018 5810093 0 5562025 5087041 1273 23156 91828.05 91506.13 2940.46 5240.88
1655935985 455282380 437768018 5810093 0 5562079 5087077 1273 23156 91831.01 91508.73 2938.34 5238.30
1655935995 455282380 437768018 5810093 0 5562115 5087129 1273 23156 91831.91 91509.09 2936.94 5237.53
1655936005 455282380 437768018 5810093 0 5562156 5087178 1273 23156 91830.71 91508.09 2938.80 5238.98
1655936015 455282380 437768018 5810093 0 5562207 5087212 1273 23156 91829.61 91508.11 2938.27 5237.97
1655936026 455282380 437768018 5810093 0 5562244 5087263 1273 23156 91831.55 91508.23 2937.82 5238.39
1655936036 455282380 437768018 5810093 0 5562283 5087314 1273 23156 91830.09 91506.51 2938.82 5240.03
1655936046 455282380 437768018 5810093 0 5562321 5087364 1273 23156 91831.54 91507.58 2937.44 5237.90
1655936056 455282380 437768018 5810093 0 5562369 5087402 1273 23156 91829.39 91507.61 2939.46 5238.98
1655936066 455282380 437768018 5810093 0 5562408 5087450 1273 23156 91831.08 91506.21 2937.93 5240.80
1655936076 455282380 437768018 5810093 0 5562460 5087484 1273 23156 91829.54 91507.57 2939.32 5239.01
1655936087 455282380 437768018 5810093 0 5562500 5087533 1273 23156 91829.65 91506.61 2939.86 5240.45
1655936097 455282380 437768018 5810093 0 5562552 5087568 1273 23156 91829.62 91508.11 2939.24 5239.00
1655936107 455282380 437768018 5810093 0 5562592 5087616 1273 23156 91829.85 91508.67 2938.61 5237.30
1655936117 455282380 437768018 5810093 0 5562645 5087651 1273 23156 91830.14 91509.82 2938.71 5236.75
1655936127 455282380 437768018 5810093 0 5562684 5087701 1273 23156 91827.80 91508.52 2939.71 5238.48
1655936137 455282380 437768018 5810093 0 5562738 5087734 1273 23156 91829.91 91509.40 2938.46 5236.69
1655936147 455282380 437768018 5810093 0 5562778 5087782 1273 23156 91830.73 91509.00 2938.26 5237.47
1655936158 455282380 437768018 5810093 0 5562830 5087818 1273 23156 91829.27 91509.25 2939.58 5236.84
1655936168 455282380 437768018 5810093 0 5562868 5087867 1273 23156 91829.52 91508.72 2938.98 5238.31
1655936178 455282380 437768018 5810093 0 5562923 5087902 1273 23156 91830.67 91510.59 2938.19 5236.95
1655936188 455282380 437768018 5810093 0 5562962 5087949 1273 23156 91830.14 91509.90 2938.83 5237.05
1655936198 455282380 437768018 5810093 0 5563014 5087984 1273 23156 91828.94 91508.64 2939.07 5238.31
1655936208 455282380 437768018 5810093 0 5563067 5088021 1273 23156 91830.79 91509.33 2938.58 5237.77
1655936218 455282380 437768018 5810093 0 5563104 5088071 1273 23156 91829.19 91506.97 2940.27 5239.08
1655936229 455282380 437768018 5810093 0 5563141 5088121 1273 23156 91830.20 91508.44 2939.15 5237.67
1655936239 455282380 437768018 5810093 0 5563183 5088171 1273 23156 91830.84 91508.30 2938.65 5238.12
1655936249 455282380 437768018 5810093 0 5563236 5088206 1273 23156 91830.81 91527.57 2938.70 5219.39
1655936259 455282380 437768018 5810093 0 5563288 5088242 1273 23156 91827.87 91528.69 2940.49 5217.38
1655936270 455282380 437768018 5810093 0 5563355 5088335 1273 23156 91828.61 91531.53 2940.39 5215.50
1655936280 455282380 437768018 5810093 0 5563407 5088369 1273 23156 91829.52 91530.94 2939.83 5215.70
1655936290 455282380 437768018 5810093 0 5563445 5088419 1273 23156 91829.05 91530.29 2939.96 5216.24
1655936300 455282380 437768018 5810093 0 5563497 5088457 1273 23156 91829.10 91604.19 2939.05 5121.58
1655936310 455282380 437768018 5810093 0 5563508 5088533 1273 23156 91834.67 93329.30 2934.25 3416.84
1655936320 455282380 437768018 5810093 0 5563547 5088583 1273 23156 91834.64 93329.64 2934.77 3417.47
1655936330 455282380 437768018 5810093 0 5563584 5088634 1273 23156 91835.00 93329.04 2934.42 3417.57
1655936341 455282380 437768018 5810093 0 5563622 5088684 1273 23156 91833.59 93328.54 2935.27 3417.52
1655936351 455282380 437768018 5810093 0 5563664 5088732 1273 23156 91835.02 93330.54 2933.50 3415.93
1655936361 455282380 437768018 5810093 0 5563716 5088767 1273 23156 91835.15 93331.20 2933.70 3415.43
1655936371 455282380 437768018 5810093 0 5563757 5088815 1273 23156 91835.26 93331.64 2933.70 3414.33
1655936381 455282380 437768018 5810093 0 5563810 5088850 1273 23156 91834.66 93331.45 2934.34 3415.01
1655936391 455282380 437768018 5810093 0 5563866 5088883 1273 23156 91834.14 93331.95 2934.31 3413.53
1655936401 455282380 437768018 5810093 0 5563919 5088917 1273 23156 91834.20 93333.54 2934.33 3413.42
1655936412 455282380 437768018 5810093 0 5563979 5088956 1273 23156 91836.39 93333.14 2933.06 3413.44
1655936422 455282380 437768018 5810093 0 5564018 5089006 1273 23156 91834.21 93331.50 2934.73 3415.05
1655936432 455282380 437768018 5810093 0 5564069 5089040 1273 23156 91833.02 93330.89 2935.98 3415.08
1655936442 455282380 437768018 5810093 0 5564124 5089076 1273 23156 91834.36 93332.57 2934.64 3413.89
1655936452 455282380 437768018 5810093 0 5564176 5089112 1273 23156 91832.35 93332.25 2936.67 3414.27
1655936462 455282380 437768018 5810093 0 5564230 5089147 1273 23156 91833.98 93332.96 2934.91 3413.50
1655936472 455282380 437768018 5810093 0 5564283 5089182 1273 23156 91831.77 93332.24 2937.16 3413.24
1655936483 455282380 437768018 5810093 0 5564336 5089216 1273 23156 91833.77 93332.86 2935.08 3413.73
1655936493 455282380 437768018 5810093 0 5564373 5089265 1273 23156 91833.24 93333.27 2936.13 3414.84
1655936503 455282380 437768018 5810093 0 5564414 5089316 1273 23156 91833.91 93332.55 2935.05 3413.92
1655936513 455282380 437768018 5810093 0 5564465 5089351 1273 23156 91836.12 93331.77 2933.32 3413.82
1655936523 455282380 437768018 5810093 0 5564505 5089401 1273 23156 91834.92 93332.01 2934.05 3413.96
1655936534 455282380 437768018 5810093 0 5564556 5089438 1273 23156 91836.05 93332.86 2933.38 3413.23
1655936544 455282380 437768018 5810093 0 5564596 5089489 1273 23156 91834.50 93332.66 2933.48 3413.86
1655936554 455282380 437768018 5810093 0 5564649 5089523 1273 23156 91834.52 93334.41 2934.45 3412.55
1655936564 455282380 437768018 5810093 0 5564702 5089558 1273 23156 91833.33 93333.05 2935.15 3412.93
1655936574 455282380 437768018 5810093 0 5564756 5089591 1273 23156 91832.47 93334.05 2937.02 3412.41
1655936584 455282380 437768018 5810093 0 5564808 5089628 1273 23156 91832.25 93334.01 2936.21 3412.95
1655936594 455282380 437768018 5810093 0 5564859 5089663 1273 23156 91832.66 93332.94 2936.31 3414.11
1655936605 455282380 437768018 5810093 0 5564914 5089700 1273 23156 91833.54 93334.11 2935.42 3412.37
1655936615 455282380 437768018 5810093 0 5564965 5089736 1273 23156 91833.73 93333.14 2935.74 3413.40
1655936625 455282380 437768018 5810093 0 5565018 5089771 1273 23156 91832.70 93332.47 2935.78 3413.50
1655936635 455282380 437768018 5810093 0 5565072 5089805 1273 23156 91833.41 93333.22 2935.07 3412.75
1655936645 455282380 437768018 5810093 0 5565125 5089841 1273 23156 91831.57 93333.34 2936.95 3413.13
1655936656 455282380 437768018 5810093 0 5565178 5089876 1273 23156 91832.44 93333.71 2936.57 3412.27
1655936666 455282380 437768018 5810093 0 5565231 5089913 1273 23156 91832.49 93333.34 2936.49 3413.16
1655936676 455282380 437768018 5810093 0 5565284 5089948 1273 23156 91833.36 93334.04 2935.64 3412.92
1655936686 455282380 437768018 5810093 0 5565337 5089984 1273 23156 91832.27 93332.40 2935.71 3414.13
1655936696 455282380 437768018 5810093 0 5565389 5090020 1273 23156 91832.96 93334.41 2935.55 3412.56
1655936706 455282380 437768018 5810093 0 5565441 5090055 1273 23156 91831.16 93333.96 2937.82 3412.50
1655936716 455282380 437768018 5810093 0 5565493 5090092 1273 23156 91832.66 93333.95 2935.33 3412.59
1655936727 455282380 437768018 5810093 0 5565546 5090129 1273 23156 91832.76 93333.86 2936.69 3413.12
1655936737 455282380 437768018 5810093 0 5565598 5090164 1273 23156 91832.26 93332.57 2937.25 3414.42
1655936747 455282380 437768018 5810093 0 5565648 5090201 1273 23156 91831.05 93334.75 2937.80 3411.38
1655936757 455282380 437768018 5810093 0 5565688 5090249 1273 23156 91830.89 93333.66 2937.62 3413.41
1655936767 455282380 437768018 5810093 0 5565742 5090286 1273 23156 91832.92 93333.80 2936.43 3412.79
1655936777 455282380 437768018 5810093 0 5565781 5090336 1273 23156 91833.50 93334.47 2934.98 3411.99
1655936788 455282380 437768018 5810093 0 5565832 5090372 1273 23156 91833.12 93333.48 2935.34 3412.50
1655936798 455282380 437768018 5810093 0 5565884 5090408 1273 23156 91833.30 93333.59 2935.62 3413.45
1655936808 455282380 437768018 5810093 0 5565936 5090447 1273 23156 91833.06 93332.52 2936.29 3413.56
1655936818 455282380 437768018 5810093 0 5565974 5090494 1273 23156 91833.65 93333.12 2935.32 3412.85
1655936828 455282380 437768018 5810093 0 5566026 5090531 1273 23156 91834.98 93332.56 2934.49 3414.47
1655936838 455282380 437768018 5810093 0 5566079 5090567 1273 23156 91833.77 93333.27 2935.59 3412.82
1655936848 455282380 437768018 5810093 0 5566119 5090616 1273 23156 91833.28 93334.14 2936.18 3412.91
1655936859 455282380 437768018 5810093 0 5566169 5090652 1273 23156 91833.45 93333.32 2936.03 3413.15
1655936869 455282380 437768018 5810093 0 5566222 5090688 1273 23156 91834.30 93334.98 2935.21 3411.48
1655936879 455282380 437768018 5810093 0 5566275 5090726 1273 23156 91832.72 93334.14 2936.24 3412.82
1655936889 455282380 437768018 5810093 0 5566323 5090763 1273 23156 91831.20 93333.74 2937.17 3413.29
1655936899 455282380 437768018 5810093 0 5566362 5090812 1273 23156 91834.06 93332.87 2935.45 3413.13
1655936909 455282380 437768018 5810093 0 5566417 5090848 1273 23156 91833.46 93333.87 2935.50 3413.12
1655936920 455282380 437768018 5810093 0 5566467 5090886 1273 23156 91833.25 93334.46 2935.61 3412.65
1655936930 455282380 437768018 5810093 0 5566506 5090935 1273 23156 91833.38 93333.98 2935.60 3412.48
1655936940 455282380 437768018 5810093 0 5566558 5090972 1273 23156 91832.56 93331.85 2935.92 3414.20
1655936950 455282380 437768018 5810093 0 5566610 5091009 1273 23156 91833.84 93334.08 2935.65 3412.88
1655936960 455282380 437768018 5810093 0 5566661 5091044 1273 23156 91831.78 93334.73 2936.59 3412.87
1655936971 455282380 437768018 5810093 0 5566700 5091093 1273 23156 91833.76 93334.96 2935.21 3412.00
1655936981 455282380 437768018 5810093 0 5566752 5091132 1273 23156 91833.47 93333.59 2935.51 3412.38
1655936992 455282380 437768018 5810093 0 5566803 5091167 1273 23156 91833.49 93332.02 2936.03 3413.95
1655937002 455282380 437768018 5810093 0 5566863 5091205 1273 23156 91833.36 93333.53 2936.14 3412.45
1655937012 455282380 437768018 5810093 0 5566916 5091241 1273 23156 91833.64 93333.44 2936.36 3413.03
1655937022 455282380 437768018 5810093 0 5566971 5091277 1273 23156 91833.43 93334.52 2935.06 3412.44
1655937032 455282380 437768018 5810093 0 5567022 5091313 1273 23156 91831.98 93332.64 2936.88 3412.94
1655937042 455282380 437768018 5810093 0 5567060 5091363 1273 23156 91832.56 93333.04 2936.45 3413.97
1655937052 455282380 437768018 5810093 0 5567114 5091399 1273 23156 91832.59 93332.54 2935.39 3413.43
1655937063 455282380 437768018 5810093 0 5567165 5091437 1273 23156 91831.61 93332.56 2937.25 3413.44
