#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1655935345        0.389484          0.389484          0.011513          0.011513          0.000000          181.945000        0.011513         
1655935355        2.928380          2.928380          0.112427          0.112427          0.000000          179.957000        0.112427         
1655935365        5.386330          5.386330          0.337646          0.337646          0.000000          179.675000        0.337646         
1655935376        5.391350          5.391350          0.342628          0.342628          0.000000          179.619000        0.342628         
1655935386        5.651920          5.651920          0.575684          0.575684          0.000000          179.349000        0.575684         
1655935396        5.651920          5.651920          0.575684          0.575684          0.000000          179.348000        0.575684         
1655935406        5.651920          0.109547          0.575684          0.003067          0.000000          179.935000        0.575684         
1655935416        5.651920          0.109547          0.575684          0.003067          0.000000          179.937000        0.575684         
1655935426        5.651920          0.109547          0.575684          0.003067          0.000000          179.937000        0.575684         
1655935437        5.651920          0.109547          0.575684          0.003067          0.000000          179.938000        0.575684         
1655935447        5.651920          0.109547          0.575684          0.003067          0.000000          179.939000        0.575684         
1655935458        5.651920          0.109547          0.575684          0.003067          0.000000          179.938000        0.575684         
1655935468        5.651920          0.109547          0.575684          0.003067          0.000000          179.937000        0.575684         
1655935479        5.651920          0.109547          0.575684          0.003067          0.000000          179.938000        0.575684         
1655935489        5.651920          0.109547          0.575684          0.003067          0.000000          179.938000        0.575684         
1655935499        5.651920          0.109547          0.575684          0.003067          0.000000          179.938000        0.575684         
1655935509        5.651920          0.109547          0.575684          0.003067          0.000000          179.938000        0.575684         
1655935519        5.651920          0.109547          0.575684          0.003071          0.000000          179.938000        0.575684         
1655935529        5.651920          0.109547          0.575684          0.003071          0.000000          179.937000        0.575684         
1655935540        5.651920          0.109547          0.575684          0.003071          0.000000          179.937000        0.575684         
1655935550        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935560        5.651920          0.109547          0.575684          0.003071          0.000000          179.940000        0.575684         
1655935570        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935580        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935590        5.651920          0.109547          0.575684          0.003071          0.000000          179.938000        0.575684         
1655935601        5.651920          0.109547          0.575684          0.003071          0.000000          179.938000        0.575684         
1655935611        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935621        5.651920          0.109547          0.575684          0.003071          0.000000          179.938000        0.575684         
1655935631        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935641        5.651920          0.109547          0.575684          0.003071          0.000000          179.940000        0.575684         
1655935651        5.651920          0.109547          0.575684          0.003071          0.000000          179.938000        0.575684         
1655935661        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935672        5.651920          0.109547          0.575684          0.003071          0.000000          179.940000        0.575684         
1655935682        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935692        5.651920          0.109547          0.575684          0.003071          0.000000          179.940000        0.575684         
1655935702        5.651920          0.109547          0.575684          0.003071          0.000000          179.940000        0.575684         
1655935714        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935725        5.651920          0.109547          0.575684          0.003071          0.000000          179.938000        0.575684         
1655935735        5.651920          0.109547          0.575684          0.003071          0.000000          179.939000        0.575684         
1655935745        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935755        5.651920          0.109547          0.575684          0.003075          0.000000          179.938000        0.575684         
1655935766        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935776        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935786        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935796        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935806        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935816        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935827        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935837        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935847        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935857        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935867        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935878        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935888        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935898        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935908        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935918        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935928        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935939        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935949        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935959        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935969        5.651920          0.109547          0.575684          0.003075          0.000000          179.940000        0.575684         
1655935979        5.651920          0.109547          0.575684          0.003075          0.000000          179.941000        0.575684         
1655935989        5.651920          0.109547          0.575684          0.003075          0.000000          179.939000        0.575684         
1655935999        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936010        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936020        5.651920          0.109547          0.575684          0.003078          0.000000          179.941000        0.575684         
1655936030        5.651920          0.109547          0.575684          0.003078          0.000000          179.940000        0.575684         
1655936040        5.651920          0.109547          0.575684          0.003078          0.000000          179.940000        0.575684         
1655936050        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936060        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936070        5.651920          0.109547          0.575684          0.003078          0.000000          179.940000        0.575684         
1655936081        5.651920          0.109547          0.575684          0.003078          0.000000          179.938000        0.575684         
1655936091        5.651920          0.109547          0.575684          0.003078          0.000000          179.940000        0.575684         
1655936101        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936111        5.651920          0.109547          0.575684          0.003078          0.000000          179.938000        0.575684         
1655936121        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936131        5.651920          0.109547          0.575684          0.003078          0.000000          179.938000        0.575684         
1655936142        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936152        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936162        5.651920          0.109547          0.575684          0.003078          0.000000          179.939000        0.575684         
1655936172        5.651920          0.109547          0.575684          0.003078          0.000000          179.940000        0.575684         
1655936182        5.651920          0.109547          0.575684          0.003078          0.000000          179.941000        0.575684         
1655936192        5.651920          0.109547          0.575684          0.003078          0.000000          179.942000        0.575684         
1655936202        5.651920          0.109547          0.575684          0.003078          0.000000          179.942000        0.575684         
1655936213        5.651920          0.109547          0.575684          0.003078          0.000000          179.941000        0.575684         
1655936223        5.651920          0.109547          0.575684          0.003078          0.000000          179.942000        0.575684         
1655936233        5.651920          0.109547          0.575684          0.003078          0.000000          179.942000        0.575684         
1655936243        5.651920          0.109547          0.575684          0.003078          0.000000          179.941000        0.575684         
1655936253        5.651920          0.109547          0.575684          0.003078          0.000000          179.958000        0.575684         
1655936263        5.651920          0.109547          0.575684          0.003078          0.000000          179.967000        0.575684         
1655936273        5.651920          0.109547          0.575684          0.003078          0.000000          179.969000        0.575684         
1655936284        5.651920          0.109547          0.575684          0.003078          0.000000          179.967000        0.575684         
1655936294        5.651920          0.109547          0.575684          0.003078          0.000000          179.968000        0.575684         
1655936304        5.651920          0.109547          0.575684          0.003082          0.000000          180.558000        0.575684         
1655936314        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936324        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936334        5.651920          0.109547          0.575684          0.003082          0.000000          181.710000        0.575684         
1655936345        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936355        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936365        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
1655936375        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
1655936385        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
1655936395        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
1655936405        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936416        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
1655936426        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936436        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936446        5.651920          0.109547          0.575684          0.003082          0.000000          181.709000        0.575684         
1655936456        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936466        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936476        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
1655936487        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936497        5.651920          0.109547          0.575684          0.003082          0.000000          181.710000        0.575684         
1655936507        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
1655936520        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936530        5.651920          0.109547          0.575684          0.003082          0.000000          181.711000        0.575684         
1655936540        5.651920          0.109547          0.575684          0.003082          0.000000          181.712000        0.575684         
