time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1655935911        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935922        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935932        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935942        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935952        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935962        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935972        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935982        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935993        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936003        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936013        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936023        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936033        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936043        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936054        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936064        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936074        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936084        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936094        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936104        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936115        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936125        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936135        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936145        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936155        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936165        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936175        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936186        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936196        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936206        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936216        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936227        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936237        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936247        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936257        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936267        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936277        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936287        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936298        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936308        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936318        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936328        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936338        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936348        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936358        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936369        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936379        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936389        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936399        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936409        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936419        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936429        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936440        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936450        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936460        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936470        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936480        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936490        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936501        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936511        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936521        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936531        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936541        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936551        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936561        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936572        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936582        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936592        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936602        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936612        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936622        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936632        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936643        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936653        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936663        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936673        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936683        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936693        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936706        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936716        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936726        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936737        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936747        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936757        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936767        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936777        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936787        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936797        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936808        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936818        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936828        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936838        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936848        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936858        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936869        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936879        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936889        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936899        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936909        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936919        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936929        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936940        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936950        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936960        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936970        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936980        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936990        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937001        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937011        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937021        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937031        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937041        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937051        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
