#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1655935341        0.472301          0.472301          0.013397          0.013397          0.000000          181.669000        0.013397         
1655935352        6.508430          6.508430          0.197536          0.197536          0.000000          181.537000        0.197536         
1655935362        8.896880          8.896880          0.357525          0.357525          0.000000          179.493000        0.357525         
1655935372        10.146500         10.146500         0.494843          0.494843          0.000000          179.334000        0.494843         
1655935382        10.355200         10.355200         0.686153          0.686153          0.000000          179.094000        0.686153         
1655935392        10.413500         10.413500         0.734257          0.734257          0.000000          179.043000        0.734257         
1655935402        10.413500         6.689430          0.734257          0.346985          0.000000          179.356000        0.734257         
1655935413        10.413500         3.026570          0.734257          0.101192          0.000000          179.652000        0.734257         
1655935423        10.413500         3.026570          0.734257          0.101192          0.000000          179.653000        0.734257         
1655935433        10.413500         3.026570          0.734257          0.101192          0.000000          179.653000        0.734257         
1655935443        10.413500         3.026570          0.734257          0.101192          0.000000          179.653000        0.734257         
1655935453        10.413500         1.501940          0.734257          0.055588          0.000000          179.665000        0.734257         
1655935463        10.413500         1.501940          0.734257          0.055588          0.000000          179.665000        0.734257         
1655935474        10.413500         1.501940          0.734257          0.055588          0.000000          179.666000        0.734257         
1655935484        10.413500         1.501940          0.734257          0.055588          0.000000          179.666000        0.734257         
1655935494        10.413500         1.501940          0.734257          0.055588          0.000000          179.669000        0.734257         
1655935504        10.413500         1.501940          0.734257          0.055588          0.000000          179.668000        0.734257         
1655935514        10.413500         1.501940          0.734257          0.055592          0.000000          179.668000        0.734257         
1655935524        10.413500         1.501940          0.734257          0.055592          0.000000          179.668000        0.734257         
1655935534        10.413500         1.501940          0.734257          0.055592          0.000000          179.669000        0.734257         
1655935545        10.413500         1.501940          0.734257          0.055592          0.000000          179.669000        0.734257         
1655935555        10.413500         1.501940          0.734257          0.055592          0.000000          179.668000        0.734257         
1655935565        10.413500         1.501940          0.734257          0.055592          0.000000          179.670000        0.734257         
1655935575        10.413500         1.501940          0.734257          0.055592          0.000000          179.669000        0.734257         
1655935585        10.413500         1.501940          0.734257          0.055592          0.000000          179.671000        0.734257         
1655935595        10.413500         1.501940          0.734257          0.055592          0.000000          179.670000        0.734257         
1655935605        10.413500         1.501940          0.734257          0.055595          0.000000          179.676000        0.734257         
1655935616        10.413500         1.501940          0.734257          0.055595          0.000000          179.674000        0.734257         
1655935626        10.413500         1.501940          0.734257          0.055595          0.000000          179.674000        0.734257         
1655935636        10.413500         1.501940          0.734257          0.055595          0.000000          179.675000        0.734257         
1655935646        10.413500         1.501940          0.734257          0.055595          0.000000          179.675000        0.734257         
1655935656        10.413500         1.501940          0.734257          0.055595          0.000000          179.675000        0.734257         
1655935667        10.413500         1.501940          0.734257          0.055595          0.000000          179.675000        0.734257         
1655935677        10.413500         1.501940          0.734257          0.055595          0.000000          179.674000        0.734257         
1655935687        10.413500         1.501940          0.734257          0.055595          0.000000          179.676000        0.734257         
1655935697        10.413500         1.501940          0.734257          0.055595          0.000000          179.675000        0.734257         
1655935707        10.413500         1.501940          0.734257          0.055595          0.000000          179.675000        0.734257         
1655935717        10.413500         1.501940          0.734257          0.055599          0.000000          179.674000        0.734257         
1655935727        10.413500         1.501940          0.734257          0.055599          0.000000          179.675000        0.734257         
1655935738        10.413500         1.501940          0.734257          0.055599          0.000000          179.675000        0.734257         
1655935748        10.413500         1.501940          0.734257          0.055599          0.000000          179.674000        0.734257         
1655935758        10.413500         1.501940          0.734257          0.055599          0.000000          179.676000        0.734257         
1655935768        10.413500         1.501940          0.734257          0.055599          0.000000          179.675000        0.734257         
1655935778        10.413500         1.501940          0.734257          0.055599          0.000000          179.678000        0.734257         
1655935789        10.413500         1.501940          0.734257          0.055599          0.000000          179.675000        0.734257         
1655935800        10.413500         1.501940          0.734257          0.055599          0.000000          179.675000        0.734257         
1655935810        10.413500         1.501940          0.734257          0.055603          0.000000          179.674000        0.734257         
1655935820        10.413500         1.501940          0.734257          0.055603          0.000000          179.677000        0.734257         
1655935830        10.413500         1.501940          0.734257          0.055603          0.000000          179.675000        0.734257         
1655935840        10.413500         1.501940          0.734257          0.055603          0.000000          179.675000        0.734257         
1655935850        10.413500         1.501940          0.734257          0.055603          0.000000          179.675000        0.734257         
1655935860        10.413500         1.501940          0.734257          0.055603          0.000000          179.675000        0.734257         
1655935871        10.413500         1.501940          0.734257          0.055603          0.000000          179.675000        0.734257         
1655935881        10.413500         1.501940          0.734257          0.055603          0.000000          179.674000        0.734257         
1655935891        10.413500         1.501940          0.734257          0.055603          0.000000          179.677000        0.734257         
1655935901        10.413500         1.501940          0.734257          0.055603          0.000000          179.676000        0.734257         
1655935911        10.413500         1.501940          0.734257          0.055603          0.000000          179.676000        0.734257         
1655935921        10.413500         1.501940          0.734257          0.055607          0.000000          179.676000        0.734257         
1655935932        10.413500         1.501940          0.734257          0.055607          0.000000          179.675000        0.734257         
1655935942        10.413500         1.501940          0.734257          0.055607          0.000000          179.676000        0.734257         
1655935952        10.413500         1.501940          0.734257          0.055607          0.000000          179.674000        0.734257         
1655935962        10.413500         1.501940          0.734257          0.055607          0.000000          179.676000        0.734257         
1655935972        10.413500         1.501940          0.734257          0.055607          0.000000          179.676000        0.734257         
1655935982        10.413500         1.501940          0.734257          0.055607          0.000000          179.675000        0.734257         
1655935992        10.413500         1.501940          0.734257          0.055607          0.000000          179.676000        0.734257         
1655936003        10.413500         1.501940          0.734257          0.055607          0.000000          179.676000        0.734257         
1655936013        10.413500         1.501940          0.734257          0.055611          0.000000          179.676000        0.734257         
1655936023        10.413500         1.501940          0.734257          0.055611          0.000000          179.674000        0.734257         
1655936033        10.413500         1.501940          0.734257          0.055611          0.000000          179.676000        0.734257         
1655936043        10.413500         1.501940          0.734257          0.055611          0.000000          179.676000        0.734257         
1655936053        10.413500         1.501940          0.734257          0.055611          0.000000          179.676000        0.734257         
1655936064        10.413500         1.501940          0.734257          0.055611          0.000000          179.675000        0.734257         
1655936074        10.413500         1.501940          0.734257          0.055611          0.000000          179.675000        0.734257         
1655936084        10.413500         1.501940          0.734257          0.055611          0.000000          179.677000        0.734257         
1655936094        10.413500         1.501940          0.734257          0.055611          0.000000          179.677000        0.734257         
1655936104        10.413500         1.501940          0.734257          0.055615          0.000000          179.677000        0.734257         
1655936114        10.413500         1.501940          0.734257          0.055615          0.000000          179.677000        0.734257         
1655936125        10.413500         1.501940          0.734257          0.055615          0.000000          179.676000        0.734257         
1655936135        10.413500         1.501940          0.734257          0.055615          0.000000          179.676000        0.734257         
1655936145        10.413500         1.501940          0.734257          0.055615          0.000000          179.677000        0.734257         
1655936155        10.413500         1.501940          0.734257          0.055615          0.000000          179.675000        0.734257         
1655936165        10.413500         1.501940          0.734257          0.055615          0.000000          179.676000        0.734257         
1655936175        10.413500         1.501940          0.734257          0.055615          0.000000          179.676000        0.734257         
1655936185        10.413500         1.501940          0.734257          0.055615          0.000000          179.676000        0.734257         
1655936196        10.413500         1.501940          0.734257          0.055615          0.000000          179.678000        0.734257         
1655936206        10.413500         1.501940          0.734257          0.055618          0.000000          179.675000        0.734257         
1655936216        10.413500         1.501940          0.734257          0.055618          0.000000          179.676000        0.734257         
1655936226        10.413500         1.501940          0.734257          0.055618          0.000000          179.676000        0.734257         
1655936237        10.413500         1.501940          0.734257          0.054607          0.000000          179.677000        0.734257         
1655936247        10.413500         1.501940          0.734257          0.054501          0.000000          179.698000        0.734257         
1655936257        10.413500         1.501940          0.734257          0.050751          0.000000          179.706000        0.734257         
1655936267        10.413500         1.501940          0.734257          0.048615          0.000000          179.729000        0.734257         
1655936277        10.413500         1.501940          0.734257          0.048615          0.000000          179.729000        0.734257         
1655936287        10.413500         1.501940          0.734257          0.048615          0.000000          179.728000        0.734257         
1655936297        10.413500         1.501940          0.734257          0.048615          0.000000          179.729000        0.734257         
1655936308        10.413500         1.501940          0.734257          0.048618          0.000000          181.481000        0.734257         
1655936318        10.413500         1.501940          0.734257          0.048618          0.000000          181.482000        0.734257         
1655936328        10.413500         1.501940          0.734257          0.048618          0.000000          181.479000        0.734257         
1655936338        10.413500         1.501940          0.734257          0.048618          0.000000          181.480000        0.734257         
1655936348        10.413500         1.501940          0.734257          0.048183          0.000000          181.481000        0.734257         
1655936358        10.413500         1.501940          0.734257          0.048183          0.000000          181.481000        0.734257         
1655936368        10.413500         1.501940          0.734257          0.048183          0.000000          181.481000        0.734257         
1655936379        10.413500         1.501940          0.734257          0.048183          0.000000          181.481000        0.734257         
1655936389        10.413500         1.501940          0.734257          0.048183          0.000000          181.481000        0.734257         
1655936399        10.413500         1.501940          0.734257          0.048183          0.000000          181.482000        0.734257         
1655936409        10.413500         1.501940          0.734257          0.048183          0.000000          181.481000        0.734257         
1655936419        10.413500         1.502060          0.734257          0.048187          0.000000          181.483000        0.734257         
1655936429        10.413500         1.502060          0.734257          0.048187          0.000000          181.482000        0.734257         
1655936439        10.413500         1.502060          0.734257          0.048187          0.000000          181.481000        0.734257         
