#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1655935344 498507224 484250392 951641 0 8327215 8045964 5853 4085 92718.85 93625.30 2050.64 3121.16
1655935354 498507224 484250392 951641 0 8327385 8046070 5853 4085 92669.17 93619.70 2100.24 3127.36
1655935364 498507366 484250400 951641 0 8329966 8047496 5853 4085 90748.28 93388.66 4020.65 3357.82
1655935375 498507733 484250412 951641 0 8332517 8049287 5853 4085 90693.25 93337.11 4076.78 3408.87
1655935385 498508613 484250420 951641 0 8334551 8049855 5853 4085 90459.51 93255.36 4309.35 3491.23
1655935395 498509207 484250426 951641 0 8334679 8049961 5853 4085 90477.25 93259.88 4291.70 3486.58
1655935405 498509592 484250430 951641 0 8335469 8050133 5853 4085 90814.42 93520.87 3955.59 3225.59
1655935415 498509592 484250430 951641 0 8335520 8050171 5853 4085 90816.23 93523.53 3952.64 3223.53
1655935425 498509592 484250430 951641 0 8335556 8050221 5853 4085 90816.49 93522.19 3952.42 3224.38
1655935435 498509592 484250430 951641 0 8335590 8050273 5853 4085 90817.76 93523.14 3950.61 3224.41
1655935446 498509592 484250430 951641 0 8335625 8050326 5853 4085 90817.24 93521.65 3951.70 3225.47
1655935456 498509592 484250430 951641 0 8335664 8050374 5853 4085 90817.68 93523.02 3951.77 3223.45
1655935466 498509592 484250430 951641 0 8335716 8050411 5853 4085 90818.07 93523.51 3951.31 3223.54
1655935476 498509592 484250430 951641 0 8335751 8050460 5853 4085 90816.95 93522.55 3952.41 3224.50
1655935486 498509592 484250430 951641 0 8335789 8050510 5853 4085 90816.04 93522.80 3952.48 3224.18
1655935496 498509592 484250430 951641 0 8335840 8050545 5853 4085 90817.43 93522.93 3951.46 3223.16
1655935506 498509592 484250430 951641 0 8335876 8050597 5853 4085 90817.51 93523.30 3951.92 3223.79
1655935516 498509592 484250430 951641 0 8335912 8050650 5853 4085 90816.27 93522.67 3952.18 3223.95
1655935527 498509592 484250430 951641 0 8335949 8050700 5853 4085 90816.16 93524.45 3952.83 3222.02
1655935537 498509592 484250430 951641 0 8336000 8050737 5853 4085 90817.96 93523.19 3950.89 3222.90
1655935547 498509592 484250430 951641 0 8336036 8050789 5853 4085 90816.86 93522.71 3951.51 3223.38
1655935557 498509592 484250430 951641 0 8336072 8050840 5853 4085 90817.38 93522.98 3951.97 3223.09
1655935567 498509592 484250430 951641 0 8336108 8050890 5853 4085 90816.97 93522.76 3952.38 3224.32
1655935577 498509592 484250430 951641 0 8336145 8050941 5853 4085 90817.25 93523.64 3952.27 3222.82
1655935587 498509592 484250430 951641 0 8336200 8050974 5853 4085 90816.73 93525.23 3951.76 3220.74
1655935598 498509592 484250430 951641 0 8336252 8051009 5853 4085 90817.87 93525.50 3951.62 3220.97
1655935608 498509594 484250430 951641 0 8336306 8051042 5853 4085 90818.01 93526.04 3951.01 3220.42
1655935618 498509594 484250430 951641 0 8336358 8051079 5853 4085 90816.76 93525.18 3952.68 3221.41
1655935628 498509594 484250430 951641 0 8336392 8051132 5853 4085 90823.82 93525.38 3945.54 3221.20
1655935638 498509594 484250430 951641 0 8336432 8051182 5853 4085 90823.07 93525.45 3946.29 3221.18
1655935648 498509594 484250430 951641 0 8336467 8051232 5853 4085 90822.80 93524.08 3946.59 3221.48
1655935658 498509594 484250430 951641 0 8336505 8051283 5853 4085 90822.40 93524.98 3946.59 3221.48
1655935668 498509594 484250430 951641 0 8336557 8051319 5853 4085 90824.04 93524.45 3945.39 3222.14
1655935679 498509594 484250430 951641 0 8336591 8051370 5853 4085 90821.35 93523.28 3947.51 3222.35
1655935689 498509594 484250430 951641 0 8336628 8051422 5853 4085 90822.57 93523.96 3946.78 3222.13
1655935699 498509594 484250430 951641 0 8336666 8051471 5853 4085 90821.70 93524.45 3947.26 3222.66
1655935709 498509594 484250430 951641 0 8336703 8051522 5853 4085 90822.88 93524.43 3946.01 3222.14
1655935719 498509594 484250430 951641 0 8336740 8051573 5853 4085 90822.32 93522.16 3946.56 3223.91
1655935729 498509594 484250430 951641 0 8336776 8051625 5853 4085 90821.80 93522.27 3947.18 3224.36
1655935739 498509594 484250430 951641 0 8336814 8051676 5853 4085 90823.16 93524.43 3945.28 3222.03
1655935750 498509594 484250430 951641 0 8336866 8051709 5853 4085 90822.87 93523.98 3946.14 3222.98
1655935760 498509594 484250430 951641 0 8336920 8051743 5853 4085 90822.77 93524.77 3947.23 3222.22
