#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1655935918 568244221 463781814 567957 91398 9938311 7787107 10852 2613 91625.62 92632.17 3159.53 4098.77
1655935928 568244221 463781814 567957 91398 9938366 7787141 10852 2613 91624.76 92632.36 3158.90 4098.95
1655935939 568244221 463781814 567957 91398 9938421 7787175 10852 2613 91624.84 92633.42 3159.81 4097.48
1655935949 568244221 463781814 567957 91398 9938475 7787210 10852 2613 91624.22 92632.54 3159.36 4098.88
1655935959 568244221 463781814 567957 91398 9938529 7787242 10852 2613 91625.32 92633.00 3159.82 4098.36
1655935969 568244221 463781814 567957 91398 9938586 7787277 10852 2613 91624.51 92632.78 3160.61 4098.54
1655935979 568244221 463781814 567957 91398 9938640 7787310 10852 2613 91624.98 92633.26 3159.64 4098.14
1655935989 568244221 463781814 567957 91398 9938694 7787344 10852 2613 91624.24 92631.60 3160.25 4099.32
1655936000 568244221 463781814 567957 91398 9938731 7787393 10852 2613 91623.79 92631.28 3160.36 4099.05
1655936010 568244221 463781814 567957 91398 9938785 7787428 10852 2613 91624.22 92633.64 3160.11 4097.72
1655936020 568244221 463781814 567957 91398 9938836 7787465 10852 2613 91624.90 92631.66 3159.70 4098.80
1655936030 568244221 463781814 567957 91398 9938874 7787515 10852 2613 91626.22 92631.77 3159.42 4099.05
1655936040 568244221 463781814 567957 91398 9938928 7787547 10852 2613 91625.32 92631.81 3159.80 4099.01
1655936050 568244221 463781814 567957 91398 9938980 7787584 10852 2613 91625.58 92631.73 3159.52 4098.69
1655936060 568244221 463781814 567957 91398 9939019 7787634 10852 2613 91623.83 92631.56 3160.29 4098.77
1655936071 568244221 463781814 567957 91398 9939073 7787670 10852 2613 91625.32 92632.49 3159.82 4098.82
1655936081 568244221 463781814 567957 91398 9939127 7787704 10852 2613 91625.63 92631.61 3157.99 4098.09
1655936091 568244221 463781814 567957 91398 9939181 7787739 10852 2613 91624.78 92631.86 3159.34 4099.48
1655936101 568244221 463781814 567957 91398 9939234 7787774 10852 2613 91624.39 92631.98 3159.80 4098.84
1655936111 568244221 463781814 567957 91398 9939288 7787808 10852 2613 91623.68 92631.96 3161.46 4098.90
1655936121 568244221 463781814 567957 91398 9939341 7787845 10852 2613 91624.31 92632.11 3160.69 4098.34
1655936131 568244221 463781814 567957 91398 9939380 7787895 10852 2613 91623.92 92632.09 3160.65 4098.73
1655936142 568244221 463781814 567957 91398 9939434 7787929 10852 2613 91623.83 92632.15 3160.76 4099.18
1655936152 568244221 463781814 567957 91398 9939488 7787963 10852 2613 91624.05 92631.91 3160.56 4098.92
1655936162 568244221 463781814 567957 91398 9939541 7787999 10852 2613 91624.45 92631.89 3160.14 4098.93
1655936172 568244221 463781814 567957 91398 9939595 7788033 10852 2613 91624.36 92633.09 3160.25 4097.24
1655936182 568244221 463781814 567957 91398 9939649 7788065 10852 2613 91623.75 92634.27 3160.86 4097.09
1655936192 568244221 463781814 567957 91398 9939697 7788104 10852 2613 91625.59 92633.56 3159.53 4097.82
1655936202 568244221 463781814 567957 91398 9939750 7788140 10852 2613 91625.00 92633.00 3159.52 4097.48
1655936213 568244221 463781814 567957 91398 9939791 7788189 10852 2613 91625.13 92632.76 3159.97 4098.07
1655936223 568244221 463781814 567957 91398 9939842 7788227 10852 2613 91625.31 92632.90 3158.69 4097.55
1655936233 568244221 463781814 567957 91398 9939880 7788276 10852 2613 91626.44 92634.11 3158.21 4097.22
1655936243 568244221 463781814 567957 91398 9939935 7788313 10852 2613 91625.90 92632.16 3158.60 4099.26
1655936253 568244221 463781814 567957 91398 9940005 7788402 10852 2614 91643.10 92632.19 3141.89 4098.74
1655936263 568244221 463781814 567957 91398 9940043 7788451 10852 2614 91649.57 92633.78 3134.53 4096.55
1655936274 568244221 463781814 567957 91398 9940086 7788499 10852 2614 91650.91 92635.44 3133.26 4095.38
1655936284 568244221 463781814 567957 91398 9940137 7788534 10852 2614 91650.00 92634.73 3134.23 4095.92
1655936294 568244221 463781814 567957 91398 9940176 7788584 10852 2614 91651.41 92634.67 3134.22 4096.74
1655936304 568244221 463781814 567957 91398 9940221 7788626 10852 2614 91843.52 93175.07 2913.33 3556.35
1655936314 568244221 463781814 567957 91398 9940229 7788706 10852 2614 92284.37 93785.72 2500.13 2945.73
1655936324 568244221 463781814 567957 91398 9940265 7788757 10852 2614 92284.38 93786.03 2500.61 2945.41
1655936334 568244221 463781814 567957 91398 9940304 7788807 10852 2614 92284.80 93785.97 2499.83 2944.85
1655936345 568244221 463781814 567957 91398 9940354 7788843 10852 2614 92284.85 93786.61 2500.15 2944.36
1655936355 568244221 463781814 567957 91398 9940395 7788891 10852 2614 92284.80 93786.36 2499.84 2944.46
1655936365 568244221 463781814 567957 91398 9940449 7788927 10852 2614 92284.70 93787.20 2499.42 2943.62
1655936375 568244221 463781814 567957 91398 9940503 7788961 10852 2614 92284.06 93788.12 2500.58 2943.30
1655936385 568244221 463781814 567957 91398 9940556 7788997 10852 2614 92284.39 93786.44 2499.68 2944.39
1655936395 568244221 463781814 567957 91398 9940610 7789032 10852 2614 92284.61 93786.98 2499.55 2943.92
1655936405 568244221 463781814 567957 91398 9940668 7789071 10852 2614 92284.39 93786.77 2500.61 2943.66
1655936416 568244221 463781814 567957 91398 9940706 7789120 10852 2614 92285.37 93785.01 2498.64 2944.95
1655936426 568244221 463781814 567957 91398 9940743 7789172 10852 2614 92284.75 93784.75 2500.25 2945.66
1655936436 568244221 463781814 567957 91398 9940784 7789220 10852 2614 92284.62 93786.22 2500.02 2945.21
1655936446 568244221 463781814 567957 91398 9940837 7789255 10852 2614 92284.09 93786.79 2501.01 2944.04
1655936456 568244221 463781814 567957 91398 9940890 7789290 10852 2614 92284.23 93787.00 2500.41 2943.82
1655936466 568244221 463781814 567957 91398 9940944 7789326 10852 2614 92284.59 93786.18 2500.55 2944.66
1655936477 568244221 463781814 567957 91398 9940997 7789362 10852 2614 92284.26 93786.56 2500.87 2944.26
1655936487 568244221 463781814 567957 91398 9941051 7789397 10852 2614 92284.79 93787.49 2500.32 2943.89
1655936497 568244221 463781814 567957 91398 9941104 7789434 10852 2614 92283.14 93786.78 2500.98 2944.07
1655936510 568244221 463781814 567957 91398 9941155 7789471 10852 2614 92283.82 93786.59 2500.78 2943.91
1655936520 568244221 463781814 567957 91398 9941196 7789519 10852 2614 92284.47 93786.47 2499.64 2943.86
1655936530 568244221 463781814 567957 91398 9941248 7789555 10852 2614 92284.80 93786.27 2499.70 2945.16
1655936540 568244221 463781814 567957 91398 9941288 7789604 10852 2614 92285.32 93787.16 2498.78 2944.22
1655936551 568244221 463781814 567957 91398 9941338 7789641 10852 2614 92285.58 93785.64 2499.00 2945.29
1655936561 568244221 463781814 567957 91398 9941378 7789691 10852 2614 92284.86 93785.82 2500.29 2945.13
1655936571 568244221 463781814 567957 91398 9941433 7789726 10852 2614 92284.00 93786.20 2500.11 2944.62
1655936581 568244221 463781814 567957 91398 9941486 7789761 10852 2614 92284.03 93786.51 2500.07 2944.89
1655936591 568244221 463781814 567957 91398 9941540 7789796 10852 2614 92283.96 93786.86 2500.63 2944.52
1655936601 568244221 463781814 567957 91398 9941594 7789830 10852 2614 92284.75 93786.79 2499.32 2944.58
1655936612 568244221 463781814 567957 91398 9941646 7789866 10852 2614 92284.79 93787.16 2499.34 2944.18
1655936622 568244221 463781814 567957 91398 9941697 7789904 10852 2614 92285.18 93786.87 2498.82 2944.08
1655936632 568244221 463781814 567957 91398 9941736 7789953 10852 2614 92284.95 93786.42 2499.18 2945.00
1655936642 568244221 463781814 567957 91398 9941788 7789989 10852 2614 92284.80 93786.62 2499.72 2944.31
1655936652 568244221 463781814 567957 91398 9941829 7790037 10852 2614 92284.25 93786.31 2499.89 2945.01
1655936662 568244221 463781814 567957 91398 9941882 7790072 10852 2614 92284.73 93786.69 2499.86 2944.62
1655936672 568244221 463781814 567957 91398 9941934 7790108 10852 2614 92284.44 93786.34 2499.67 2945.02
1655936683 568244221 463781814 567957 91398 9941986 7790145 10852 2614 92284.27 93786.13 2500.33 2944.70
1655936694 568244221 463781814 567957 91398 9942039 7790181 10852 2614 92283.76 93786.43 2500.85 2944.39
1655936704 568244221 463781814 567957 91398 9942091 7790218 10852 2614 92284.40 93788.46 2500.17 2942.87
1655936714 568244221 463781814 567957 91398 9942145 7790252 10852 2614 92284.55 93787.61 2500.07 2943.72
1655936724 568244221 463781814 567957 91398 9942198 7790286 10852 2614 92283.76 93788.18 2500.86 2942.64
1655936734 568244221 463781814 567957 91398 9942249 7790324 10852 2614 92285.17 93787.38 2499.84 2943.10
1655936744 568244221 463781814 567957 91398 9942287 7790373 10852 2614 92283.92 93787.03 2500.17 2943.79
1655936754 568244221 463781814 567957 91398 9942339 7790410 10852 2614 92283.20 93787.49 2500.92 2943.83
1655936765 568244221 463781814 567957 91398 9942392 7790446 10852 2614 92284.79 93787.63 2499.82 2943.71
1655936775 568244221 463781814 567957 91398 9942443 7790484 10852 2614 92284.89 93786.88 2500.19 2943.55
1655936785 568244221 463781814 567957 91398 9942481 7790535 10852 2614 92286.84 93787.01 2498.18 2943.94
1655936795 568244221 463781814 567957 91398 9942520 7790585 10852 2614 92285.57 93787.05 2499.54 2943.29
1655936805 568244221 463781814 567957 91398 9942573 7790621 10852 2614 92285.07 93788.10 2499.55 2942.78
1655936815 568244221 463781814 567957 91398 9942625 7790656 10852 2614 92286.80 93789.32 2498.85 2941.50
1655936826 568244221 463781814 567957 91398 9942679 7790692 10852 2614 92285.38 93788.45 2499.73 2942.92
1655936836 568244221 463781814 567957 91398 9942734 7790727 10852 2614 92284.74 93789.08 2500.45 2942.43
1655936846 568244221 463781814 567957 91398 9942784 7790764 10852 2614 92283.81 93787.17 2500.69 2943.38
1655936856 568244221 463781814 567957 91398 9942823 7790815 10852 2614 92284.39 93787.42 2500.20 2943.00
1655936866 568244221 463781814 567957 91398 9942876 7790851 10852 2614 92284.41 93787.10 2499.70 2944.22
1655936876 568244221 463781814 567957 91398 9942926 7790890 10852 2614 92283.77 93787.06 2501.33 2943.38
1655936886 568244221 463781814 567957 91398 9942968 7790938 10852 2614 92285.66 93787.16 2499.42 2943.67
1655936897 568244221 463781814 567957 91398 9943018 7790976 10852 2614 92284.61 93786.65 2500.39 2943.75
1655936907 568244221 463781814 567957 91398 9943058 7791027 10852 2614 92285.88 93786.54 2499.76 2944.77
1655936917 568244221 463781814 567957 91398 9943110 7791063 10852 2614 92284.14 93786.11 2499.94 2945.31
1655936927 568244221 463781814 567957 91398 9943162 7791100 10852 2614 92284.00 93786.98 2500.10 2944.34
1655936937 568244221 463781814 567957 91398 9943215 7791134 10852 2614 92283.35 93786.00 2501.25 2944.86
1655936947 568244221 463781814 567957 91398 9943265 7791173 10852 2614 92284.35 93785.00 2500.15 2944.97
1655936958 568244221 463781814 567957 91398 9943304 7791223 10852 2614 92284.51 93786.66 2499.61 2944.16
1655936968 568244221 463781814 567957 91398 9943358 7791260 10852 2614 92285.26 93787.11 2499.84 2943.71
1655936978 568244221 463781814 567957 91398 9943408 7791298 10852 2614 92283.15 93786.36 2501.37 2944.09
1655936988 568244221 463781814 567957 91398 9943448 7791347 10852 2614 92283.19 93786.62 2501.46 2944.20
1655936999 568244221 463781814 567957 91398 9943500 7791386 10852 2614 92283.95 93786.16 2500.17 2944.28
1655937009 568244221 463781814 567957 91398 9943546 7791437 10852 2614 92285.15 93787.88 2499.49 2943.50
1655937019 568244221 463781814 567957 91398 9943597 7791475 10852 2614 92284.58 93787.01 2499.54 2944.32
1655937029 568244221 463781814 567957 91398 9943651 7791511 10852 2614 92284.65 93786.75 2500.99 2944.64
1655937039 568244221 463781814 567957 91398 9943702 7791548 10852 2614 92284.18 93787.82 2500.85 2943.12
1655937049 568244221 463781814 567957 91398 9943741 7791596 10852 2614 92283.48 93786.83 2500.62 2944.00
1655937059 568244221 463781814 567957 91398 9943795 7791632 10852 2614 92285.86 93787.76 2499.29 2943.62
1655937070 568244221 463781814 567957 91398 9943848 7791671 10852 2614 92284.95 93788.31 2499.19 2943.05
