time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1655935723        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935733        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935743        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935753        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935763        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935774        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935784        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935795        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935805        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935815        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935825        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935835        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935845        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935855        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935865        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935876        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935886        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935896        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935906        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935916        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935926        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935936        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935947        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935957        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935967        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935977        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935987        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935997        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936007        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936018        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936028        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936038        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936048        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936058        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936068        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936078        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936089        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936099        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936109        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936119        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936129        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936139        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936149        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936159        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936170        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936180        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936190        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936200        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936210        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936220        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936231        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936241        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936251        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936261        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936271        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936281        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936291        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936305        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936315        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936325        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936335        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936346        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936356        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936366        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936376        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936386        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936396        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936406        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936417        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936427        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936437        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936447        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936457        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936467        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936477        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936487        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936498        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936508        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936518        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936528        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936538        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936548        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936558        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936569        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936579        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936589        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936599        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936609        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936619        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936629        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936640        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936650        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936660        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936670        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936680        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936690        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936700        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936710        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936721        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936731        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936741        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936751        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936761        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936771        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936781        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936792        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936802        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936812        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936822        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936832        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936842        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936852        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936863        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936873        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936883        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936893        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936903        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936913        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936923        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936934        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936944        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936954        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936964        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936974        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936984        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936995        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937005        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937015        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937025        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937035        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937045        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937055        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
