time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1655935919        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935929        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935939        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935949        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935960        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935970        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935980        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935990        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936000        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936010        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936021        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936031        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936041        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936051        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936061        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936072        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936082        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936092        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936102        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936112        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936123        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936133        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936143        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936153        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936163        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936173        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936184        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936194        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936204        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936214        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936224        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936235        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936245        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936255        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936265        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936275        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936285        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936296        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936306        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936316        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936326        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936336        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936347        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936357        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936367        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936377        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936387        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936398        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936408        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936418        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936429        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936439        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936449        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936459        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936469        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936480        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936490        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936500        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936510        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936520        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936530        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936541        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936551        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936561        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936571        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936581        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936591        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936602        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936612        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936622        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936632        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936642        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936652        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936663        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936673        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936683        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936693        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936703        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936714        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936724        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936734        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936744        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936754        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936764        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936775        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936785        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936795        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936805        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936815        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936825        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936836        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936846        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936856        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936866        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936876        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936887        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936897        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936907        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936917        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936927        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936937        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936948        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936958        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936968        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936978        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936989        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936999        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937009        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937019        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937029        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937039        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937050        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937060        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
