time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1655935954        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935964        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935974        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935984        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935994        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936005        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936015        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936025        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936035        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936045        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936055        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936065        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936076        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936086        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936096        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936106        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936116        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936126        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936136        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936147        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936157        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936167        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936177        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936187        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936197        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936207        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936217        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936228        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936238        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936248        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936258        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936268        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936278        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936288        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936299        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936309        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936319        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936329        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936339        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936349        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936360        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936370        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936380        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936390        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936400        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936410        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936420        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936430        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936441        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936451        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936461        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936471        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936481        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936491        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936504        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936514        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936524        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936534        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936544        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936555        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936565        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936575        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936585        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936595        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936605        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936615        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936626        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936636        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936646        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936656        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936666        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936676        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936687        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936697        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936707        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936717        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936727        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936738        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936748        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936758        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936768        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936778        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936788        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936798        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936809        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936819        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936829        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936839        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936849        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936859        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936869        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936879        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936890        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936900        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936910        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936920        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936930        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936940        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936951        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936961        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936971        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936981        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655936991        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937001        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937011        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937022        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937032        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937042        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655937052        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
