time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1655935344        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935354        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935364        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935375        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935385        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935395        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935405        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935415        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935425        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935435        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935446        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935456        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935466        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935476        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935486        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935496        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935506        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935517        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935527        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935537        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935547        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935557        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935567        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935577        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935587        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935598        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935608        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935618        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935628        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935638        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935648        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935658        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935669        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935679        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935689        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935699        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935709        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935719        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935729        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935739        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935750        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935760        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935770        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935780        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935790        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1655935800        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
