#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1655935609 363753926 355534986 5202810 6220751 2851092 2587564 25035 20720 91610.58 92820.70 3158.36 3926.27
1655935619 363753926 355534986 5202810 6220751 2851142 2587599 25035 20720 91612.02 92820.82 3157.39 3925.77
1655935630 363753926 355534986 5202810 6220751 2851179 2587650 25035 20720 91610.64 92820.24 3157.72 3925.36
1655935640 363753926 355534986 5202810 6220751 2851217 2587700 25035 20720 91610.28 92821.01 3158.73 3926.01
1655935650 363753926 355534986 5202810 6220751 2851268 2587736 25035 20720 91610.69 92820.46 3158.16 3925.65
1655935660 363753926 355534986 5202810 6220751 2851302 2587788 25035 20720 91610.88 92821.05 3158.48 3925.57
1655935670 363753926 355534986 5202810 6220751 2851340 2587839 25035 20720 91609.96 92819.97 3158.90 3926.61
1655935680 363753926 355534986 5202810 6220751 2851378 2587890 25035 20720 91609.61 92820.81 3159.27 3925.75
1655935690 363753926 355534986 5202810 6220751 2851417 2587939 25035 20720 91610.50 92821.32 3158.52 3925.70
1655935701 363753926 355534986 5202810 6220751 2851467 2587976 25035 20720 91611.18 92820.77 3158.16 3925.33
1655935711 363753926 355534986 5202810 6220751 2851503 2588026 25035 20720 91612.05 92819.60 3157.36 3926.97
1655935721 363753926 355534986 5202810 6220751 2851541 2588077 25035 20720 91612.80 92820.21 3156.54 3926.35
1655935732 363753926 355534986 5202810 6220751 2851578 2588127 25035 20720 91612.62 92821.33 3156.80 3925.25
1655935742 363753926 355534986 5202810 6220751 2851616 2588177 25035 20720 91612.16 92820.76 3157.34 3926.30
1655935752 363753926 355534986 5202810 6220751 2851668 2588211 25035 20720 91610.18 92820.67 3158.77 3925.79
1655935762 363753926 355534986 5202810 6220751 2851722 2588246 25035 20720 91610.43 92822.11 3157.54 3924.86
1655935772 363753926 355534986 5202810 6220751 2851774 2588280 25035 20720 91610.96 92822.45 3158.05 3924.54
1655935782 363753926 355534986 5202810 6220751 2851829 2588316 25035 20720 91610.71 92823.42 3158.71 3923.54
1655935793 363753926 355534986 5202810 6220751 2851882 2588351 25035 20720 91609.83 92822.57 3160.17 3924.41
1655935803 363753926 355534986 5202810 6220751 2851942 2588386 25035 20720 91608.36 92823.11 3160.61 3923.35
1655935813 363753926 355534986 5202810 6220751 2851995 2588419 25035 20720 91608.02 92823.13 3160.94 3923.88
1655935823 363753926 355534986 5202810 6220751 2852048 2588456 25035 20720 91609.01 92821.85 3160.40 3924.22
1655935833 363753926 355534986 5202810 6220751 2852082 2588508 25035 20720 91609.46 92822.34 3159.89 3925.75
1655935843 363753926 355534986 5202810 6220751 2852120 2588557 25035 20720 91609.96 92822.35 3159.02 3924.65
1655935853 363753926 355534986 5202810 6220751 2852170 2588592 25035 20720 91610.01 92822.22 3158.88 3923.88
1655935864 363753926 355534986 5202810 6220751 2852210 2588642 25035 20720 91609.63 92821.91 3158.86 3925.13
1655935874 363753926 355534986 5202810 6220751 2852252 2588685 25035 20720 91610.51 92821.84 3158.34 3924.25
1655935884 363753926 355534986 5202810 6220751 2852288 2588735 25035 20720 91610.60 92822.12 3158.81 3924.95
1655935894 363753926 355534986 5202810 6220751 2852325 2588786 25035 20720 91611.78 92821.82 3157.62 3924.70
1655935904 363753926 355534986 5202810 6220751 2852363 2588836 25035 20720 91609.99 92822.66 3158.86 3924.42
1655935914 363753926 355534986 5202810 6220751 2852403 2588885 25035 20720 91610.92 92823.17 3157.07 3923.30
1655935924 363753926 355534986 5202810 6220751 2852455 2588919 25035 20720 91610.20 92821.88 3157.68 3924.26
1655935935 363753926 355534986 5202810 6220751 2852495 2588969 25035 20720 91611.06 92821.84 3157.43 3924.13
1655935945 363753926 355534986 5202810 6220751 2852549 2589001 25035 20720 91611.04 92822.51 3158.46 3923.99
1655935955 363753926 355534986 5202810 6220751 2852599 2589038 25035 20720 91610.72 92822.85 3157.64 3923.79
1655935965 363753926 355534986 5202810 6220751 2852639 2589088 25035 20720 91610.62 92822.49 3158.39 3923.97
1655935975 363753926 355534986 5202810 6220751 2852689 2589124 25035 20720 91612.26 92823.74 3157.13 3923.31
1655935985 363753926 355534986 5202810 6220751 2852727 2589174 25035 20720 91611.12 92823.57 3157.85 3922.40
1655935996 363753926 355534986 5202810 6220751 2852780 2589209 25035 20720 91609.76 92823.95 3158.75 3923.05
1655936006 363753926 355534986 5202810 6220751 2852830 2589244 25035 20720 91610.57 92823.33 3158.39 3923.29
1655936016 363753926 355534986 5202810 6220751 2852868 2589296 25035 20720 91610.73 92822.50 3158.62 3924.09
1655936026 363753926 355534986 5202810 6220751 2852904 2589346 25035 20720 91611.13 92823.29 3157.75 3923.79
1655936036 363753926 355534986 5202810 6220751 2852942 2589396 25035 20720 91611.10 92822.66 3157.75 3923.91
1655936046 363753926 355534986 5202810 6220751 2852977 2589447 25035 20720 91612.80 92822.03 3155.57 3924.55
1655936056 363753926 355534986 5202810 6220751 2853014 2589499 25035 20720 91611.16 92822.38 3157.70 3924.73
1655936069 363753926 355534986 5202810 6220751 2853050 2589550 25035 20720 91611.92 92821.93 3156.94 3924.16
1655936079 363753926 355534986 5202810 6220751 2853085 2589600 25035 20720 91611.26 92821.56 3157.67 3924.52
1655936089 363753926 355534986 5202810 6220751 2853122 2589652 25035 20720 91612.89 92822.77 3155.48 3924.35
1655936100 363753926 355534986 5202810 6220751 2853162 2589701 25035 20720 91611.69 92821.50 3157.33 3925.46
1655936110 363753926 355534986 5202810 6220751 2853214 2589736 25035 20720 91611.77 92823.34 3156.72 3923.13
1655936120 363753926 355534986 5202810 6220751 2853264 2589773 25035 20720 91612.14 92824.22 3157.25 3922.89
1655936130 363753926 355534986 5202810 6220751 2853302 2589823 25035 20720 91613.90 92822.95 3155.45 3923.14
1655936140 363753926 355534986 5202810 6220751 2853339 2589874 25035 20720 91611.99 92822.28 3156.52 3924.68
1655936150 363753926 355534986 5202810 6220751 2853391 2589910 25035 20720 91611.43 92823.46 3156.31 3923.57
1655936161 363753926 355534986 5202810 6220751 2853429 2589960 25035 20720 91612.91 92824.18 3156.58 3922.77
1655936171 363753926 355534986 5202810 6220751 2853480 2589997 25035 20720 91612.73 92823.68 3156.65 3922.41
1655936181 363753926 355534986 5202810 6220751 2853517 2590047 25035 20720 91612.61 92824.45 3156.74 3922.67
1655936191 363753926 355534986 5202810 6220751 2853556 2590095 25035 20720 91611.38 92822.14 3157.59 3924.32
1655936201 363753926 355534986 5202810 6220751 2853610 2590130 25035 20720 91610.66 92824.07 3157.34 3922.39
1655936211 363753926 355534986 5202810 6220751 2853662 2590165 25035 20720 91610.81 92823.70 3158.14 3922.28
1655936221 363753926 355534986 5202810 6220751 2853714 2590201 25035 20720 91611.47 92824.36 3157.98 3922.75
1655936232 363753926 355534986 5202810 6220751 2853753 2590253 25035 20720 91612.29 92823.07 3158.20 3922.91
1655936242 363753926 355534986 5202810 6220751 2853804 2590288 25035 20720 91611.86 92823.26 3157.00 3922.80
1655936252 363753926 355534986 5202810 6220751 2853857 2590396 25035 20720 91627.79 92824.56 3141.64 3921.07
1655936262 363753926 355534986 5202810 6220751 2853897 2590445 25035 20720 91629.40 92824.73 3139.45 3921.88
1655936272 363753926 355534986 5202810 6220751 2853936 2590492 25035 20720 91629.50 92824.57 3139.01 3921.89
1655936282 363753926 355534986 5202810 6220751 2853989 2590528 25035 20720 91629.86 92829.09 3138.51 3917.50
1655936292 363753926 355534986 5202810 6220751 2854026 2590578 25035 20720 91629.68 92828.18 3139.28 3918.28
1655936303 363753926 355534986 5202810 6220751 2854081 2590611 25035 20720 91628.89 92834.51 3139.59 3911.96
1655936313 363753926 355534986 5202810 6220751 2854131 2590647 25035 20720 91646.77 94614.18 3122.68 2132.28
1655936323 363753926 355534986 5202810 6220751 2854182 2590683 25035 20720 91645.10 94613.32 3123.87 2133.16
1655936333 363753926 355534986 5202810 6220751 2854237 2590716 25035 20720 91645.21 94615.52 3124.23 2132.09
1655936343 363753926 355534986 5202810 6220751 2854275 2590766 25035 20720 91645.81 94614.05 3123.54 2132.57
1655936353 363753926 355534986 5202810 6220751 2854312 2590816 25035 20720 91646.52 94614.22 3122.34 2132.37
1655936364 363753926 355534986 5202810 6220751 2854351 2590865 25035 20720 91646.24 94614.51 3122.23 2132.52
1655936374 363753926 355534986 5202810 6220751 2854402 2590901 25035 20720 91647.02 94615.42 3122.49 2131.62
1655936384 363753926 355534986 5202810 6220751 2854453 2590937 25035 20720 91646.42 94615.61 3122.09 2131.46
1655936394 363753926 355534986 5202810 6220751 2854507 2590972 25035 20720 91646.55 94616.55 3121.42 2130.40
1655936404 363753926 355534986 5202810 6220751 2854567 2591009 25035 20720 91646.52 94615.70 3122.49 2130.83
1655936414 363753926 355534986 5202810 6220751 2854617 2591046 25035 20720 91646.47 94615.52 3122.39 2131.11
1655936425 363753926 355534986 5202810 6220751 2854657 2591096 25035 20720 91645.80 94614.79 3122.68 2131.68
1655936435 363753926 355534986 5202810 6220751 2854710 2591131 25035 20720 91645.39 94616.01 3123.58 2130.45
1655936445 363753926 355534986 5202810 6220751 2854761 2591167 25035 20720 91645.59 94615.54 3123.41 2131.43
1655936455 363753926 355534986 5202810 6220751 2854812 2591205 25035 20720 91645.91 94615.90 3123.55 2130.69
1655936465 363753926 355534986 5202810 6220751 2854851 2591253 25035 20720 91645.56 94615.55 3123.40 2130.94
1655936475 363753926 355534986 5202810 6220751 2854902 2591289 25035 20720 91645.96 94615.89 3123.54 2130.57
1655936485 363753926 355534986 5202810 6220751 2854954 2591326 25035 20720 91646.43 94615.43 3123.09 2131.04
1655936496 363753926 355534986 5202810 6220751 2855005 2591362 25035 20720 91648.06 94615.95 3121.29 2131.17
1655936506 363753926 355534986 5202810 6220751 2855045 2591409 25035 20720 91645.34 94615.50 3122.64 2131.55
1655936516 363753926 355534986 5202810 6220751 2855096 2591446 25035 20720 91645.79 94614.50 3123.64 2131.05
1655936526 363753926 355534986 5202810 6220751 2855136 2591495 25035 20720 91645.29 94614.91 3124.21 2132.15
1655936536 363753926 355534986 5202810 6220751 2855190 2591531 25035 20720 91645.00 94614.85 3123.51 2132.12
1655936546 363753926 355534986 5202810 6220751 2855241 2591567 25035 20720 91645.77 94614.90 3123.25 2132.16
1655936556 363753926 355534986 5202810 6220751 2855293 2591603 25035 20720 91644.84 94614.96 3124.16 2131.52
1655936567 363753926 355534986 5202810 6220751 2855343 2591641 25035 20720 91646.18 94616.24 3122.77 2130.72
1655936577 363753926 355534986 5202810 6220751 2855395 2591677 25035 20720 91645.02 94615.62 3124.46 2131.41
1655936587 363753926 355534986 5202810 6220751 2855448 2591710 25035 20720 91645.85 94617.05 3123.01 2130.02
1655936597 363753926 355534986 5202810 6220751 2855488 2591758 25035 20720 91645.30 94614.46 3123.12 2132.13
1655936607 363753926 355534986 5202810 6220751 2855526 2591807 25035 20720 91646.66 94616.07 3122.36 2130.91
1655936617 363753926 355534986 5202810 6220751 2855577 2591843 25035 20720 91645.97 94615.48 3122.54 2130.98
1655936628 363753926 355534986 5202810 6220751 2855629 2591880 25035 20720 91647.18 94616.09 3121.79 2130.37
1655936638 363753926 355534986 5202810 6220751 2855679 2591917 25035 20720 91646.71 94617.21 3122.18 2130.40
1655936648 363753926 355534986 5202810 6220751 2855717 2591966 25035 20720 91647.11 94615.50 3121.34 2130.96
1655936658 363753926 355534986 5202810 6220751 2855769 2592004 25035 20720 91647.50 94615.45 3121.95 2131.01
1655936668 363753926 355534986 5202810 6220751 2855821 2592040 25035 20720 91645.48 94615.52 3123.46 2131.48
1655936678 363753926 355534986 5202810 6220751 2855872 2592074 25035 20720 91645.35 94615.59 3123.67 2130.88
1655936688 363753926 355534986 5202810 6220751 2855925 2592111 25035 20720 91645.92 94615.58 3123.09 2130.39
1655936699 363753926 355534986 5202810 6220751 2855976 2592147 25035 20720 91645.36 94615.93 3123.59 2131.02
1655936709 363753926 355534986 5202810 6220751 2856028 2592181 25035 20720 91645.38 94616.46 3123.60 2130.53
1655936719 363753926 355534986 5202810 6220751 2856079 2592218 25035 20720 91645.53 94615.97 3123.48 2130.50
1655936729 363753926 355534986 5202810 6220751 2856131 2592255 25035 20720 91644.91 94616.66 3123.57 2130.36
1655936740 363753926 355534986 5202810 6220751 2856180 2592293 25035 20720 91645.25 94616.42 3123.61 2129.22
1655936750 363753926 355534986 5202810 6220751 2856221 2592340 25035 20720 91646.48 94616.88 3122.50 2130.18
1655936760 363753926 355534986 5202810 6220751 2856273 2592376 25035 20720 91647.53 94616.01 3122.49 2130.45
1655936770 363753926 355534986 5202810 6220751 2856324 2592411 25035 20720 91645.09 94616.27 3123.88 2130.20
1655936780 363753926 355534986 5202810 6220751 2856377 2592446 25035 20720 91645.79 94616.40 3123.72 2130.56
1655936790 363753926 355534986 5202810 6220751 2856428 2592483 25035 20720 91644.73 94616.41 3123.79 2130.57
1655936800 363753926 355534986 5202810 6220751 2856479 2592519 25035 20720 91646.20 94616.60 3123.26 2130.39
1655936811 363753926 355534986 5202810 6220751 2856532 2592555 25035 20720 91645.76 94615.79 3122.75 2130.68
1655936821 363753926 355534986 5202810 6220751 2856584 2592590 25035 20720 91645.50 94616.44 3123.45 2130.56
1655936831 363753926 355534986 5202810 6220751 2856635 2592626 25035 20720 91644.91 94615.96 3123.60 2131.00
1655936841 363753926 355534986 5202810 6220751 2856689 2592662 25035 20720 91644.77 94616.52 3124.73 2129.94
1655936851 363753926 355534986 5202810 6220751 2856740 2592698 25035 20720 91644.71 94616.11 3124.23 2130.85
1655936861 363753926 355534986 5202810 6220751 2856793 2592734 25035 20720 91644.82 94616.37 3123.66 2130.62
1655936872 363753926 355534986 5202810 6220751 2856847 2592769 25035 20720 91644.63 94616.43 3123.37 2130.53
1655936882 363753926 355534986 5202810 6220751 2856898 2592805 25035 20720 91644.33 94616.12 3124.14 2130.34
1655936892 363753926 355534986 5202810 6220751 2856949 2592841 25035 20720 91645.93 94616.95 3123.62 2129.51
1655936902 363753926 355534986 5202810 6220751 2857001 2592878 25035 20720 91644.81 94616.11 3123.71 2130.91
1655936912 363753926 355534986 5202810 6220751 2857053 2592916 25035 20720 91645.31 94616.54 3124.23 2130.45
1655936922 363753926 355534986 5202810 6220751 2857103 2592953 25035 20720 91646.32 94615.31 3122.05 2131.74
1655936933 363753926 355534986 5202810 6220751 2857141 2593003 25035 20720 91647.00 94615.52 3122.36 2130.03
1655936943 363753926 355534986 5202810 6220751 2857180 2593051 25035 20720 91647.04 94616.20 3121.91 2129.77
1655936953 363753926 355534986 5202810 6220751 2857231 2593089 25035 20720 91646.40 94616.11 3123.04 2130.91
1655936963 363753926 355534986 5202810 6220751 2857282 2593124 25035 20720 91646.59 94615.84 3122.40 2130.69
1655936973 363753926 355534986 5202810 6220751 2857334 2593160 25035 20720 91646.74 94616.14 3121.74 2130.32
1655936984 363753926 355534986 5202810 6220751 2857385 2593196 25035 20720 91646.50 94615.50 3123.01 2131.46
1655936994 363753926 355534986 5202810 6220751 2857436 2593232 25035 20720 91644.55 94615.82 3124.42 2130.64
1655937004 363753926 355534986 5202810 6220751 2857495 2593269 25035 20720 91644.75 94617.11 3123.77 2129.45
1655937014 363753926 355534986 5202810 6220751 2857546 2593305 25035 20720 91644.17 94616.36 3123.84 2130.10
1655937024 363753926 355534986 5202810 6220751 2857598 2593342 25035 20720 91645.48 94615.93 3123.97 2131.05
1655937034 363753926 355534986 5202810 6220751 2857647 2593380 25035 20720 91644.91 94614.91 3123.95 2131.70
1655937045 363753926 355534986 5202810 6220751 2857685 2593429 25035 20720 91645.68 94617.03 3122.78 2130.44
1655937055 363753926 355534986 5202810 6220751 2857737 2593464 25035 20720 91646.41 94617.82 3123.09 2129.64
1655937065 363753926 355534986 5202810 6220751 2857788 2593500 25035 20720 91646.15 94617.77 3122.36 2129.23
